,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
121903,North America,23/01/21,28814427.0,209349.0,613480.0,5240.0,28524221.0,23844812.0,4207058.0,23.0,941719.0
121904,North America,24/01/21,28974513.0,160086.0,616044.0,2564.0,28947040.0,24166539.0,4301030.0,25.0,422819.0
121905,North America,25/01/21,29123983.0,149470.0,618711.0,2667.0,30380464.0,25071678.0,4805655.0,28.0,1414685.0
121906,North America,26/01/21,29303426.0,179443.0,624663.0,5952.0,32083029.0,26152971.0,5400019.0,30.0,1702565.0
121907,North America,27/01/21,29488342.0,184916.0,630608.0,5945.0,34049815.0,27426896.0,6059683.0,35.0,1964202.0
121908,North America,28/01/21,29685021.0,196679.0,636263.0,5655.0,36042463.0,28816237.0,6629348.0,45.0,1992648.0
121909,North America,29/01/21,29877023.0,192002.0,641516.0,5253.0,37986616.0,30207607.0,7136382.0,51.0,1944153.0
121910,North America,30/01/21,30053534.0,176511.0,646083.0,4567.0,39032068.0,30976164.0,7395711.0,55.0,1043536.0
121911,North America,31/01/21,30181773.0,128239.0,648668.0,2585.0,39500932.0,31301688.0,7528749.0,61.0,468913.0
121912,North America,01/02/21,30321273.0,139500.0,651208.0,2540.0,40924193.0,32091001.0,8120381.0,67.0,1411960.0
121913,North America,02/02/21,30452425.0,131152.0,655360.0,4152.0,42639738.0,33063979.0,8828911.0,72.0,1715545.0
121914,North America,03/02/21,30599846.0,147421.0,661195.0,5835.0,44805772.0,34331415.0,9683116.0,77.0,2166034.0
121915,North America,04/02/21,30735376.0,135530.0,665324.0,4129.0,47195009.0,35738470.0,10620498.0,89.0,2378229.0
121916,North America,05/02/21,30903184.0,167808.0,672257.0,6933.0,49583453.0,37107325.0,11600323.0,95.0,2388444.0
121917,North America,06/02/21,31042101.0,138917.0,676674.0,4417.0,50923071.0,37972834.0,12047450.0,102.0,1335433.0
121918,North America,07/02/21,31144417.0,102316.0,678725.0,2051.0,51385798.0,38257107.0,12215256.0,107.0,462740.0
121919,North America,08/02/21,31239588.0,95171.0,680885.0,2160.0,53011802.0,39114116.0,12953232.0,113.0,1608605.0
121920,North America,09/02/21,31353457.0,113869.0,685851.0,4966.0,55019959.0,40164087.0,13869789.0,123.0,2008602.0
121921,North America,10/02/21,31468986.0,115529.0,690767.0,4916.0,57366421.0,41406025.0,14933792.0,135.0,2343891.0
121922,North America,11/02/21,31595819.0,126833.0,695631.0,4864.0,59811681.0,42696828.0,16047331.0,147.0,2445750.0
121923,North America,12/02/21,31715492.0,119673.0,699967.0,4336.0,62440282.0,44091237.0,17231932.0,169.0,2627634.0
121924,North America,13/02/21,31823559.0,108067.0,703618.0,3651.0,63954036.0,44976069.0,17826845.0,183.0,1512903.0
121925,North America,14/02/21,31901524.0,77965.0,705344.0,1726.0,64565342.0,45326800.0,18070361.0,193.0,612107.0
121926,North America,15/02/21,31966591.0,65067.0,706875.0,1531.0,65809486.0,45974825.0,18629468.0,199.0,1193517.0
121927,North America,16/02/21,32043376.0,76785.0,709988.0,3113.0,67627812.0,46949355.0,19435945.0,201.0,1820091.0
121928,North America,17/02/21,32128885.0,85509.0,713614.0,3626.0,69765294.0,48021557.0,20458599.0,206.0,2138211.0
121929,North America,18/02/21,32219324.0,90439.0,717401.0,3787.0,71937632.0,48885927.0,21457255.0,216.0,2156279.0
121930,North America,19/02/21,32310527.0,91203.0,720936.0,3535.0,74232953.0,49950972.0,22899146.0,231.0,2296659.0
121931,North America,20/02/21,32399303.0,88776.0,723801.0,2865.0,75684851.0,50647150.0,23625304.0,251.0,1453319.0
121932,North America,21/02/21,32464359.0,65056.0,725439.0,1638.0,76360467.0,50959935.0,23969791.0,264.0,677911.0
121933,North America,22/02/21,32529958.0,65599.0,727228.0,1789.0,77961892.0,51677553.0,24813627.0,285.0,1590304.0
121934,North America,23/02/21,32619923.0,89965.0,730884.0,3656.0,80033792.0,52647655.0,25869015.0,314.0,2069422.0
121935,North America,24/02/21,32711512.0,91589.0,735270.0,4386.0,82744113.0,54044398.0,27132792.0,342.0,2700783.0
121936,North America,25/02/21,32804627.0,93115.0,738695.0,3425.0,85960602.0,55786637.0,28545380.0,376.0,3206741.0
121937,North America,26/02/21,32895060.0,90433.0,741719.0,3024.0,89356692.0,57688513.0,29979497.0,438.0,3396359.0
121938,North America,27/02/21,32980381.0,85321.0,744138.0,2419.0,91547888.0,59009152.0,30811650.0,466.0,2189138.0
121939,North America,28/02/21,33040257.0,59876.0,745765.0,1627.0,92532168.0,59665708.0,31113099.0,491.0,985945.0
121940,North America,01/03/21,33100502.0,60245.0,747614.0,1849.0,94817828.0,61074874.0,31929204.0,516.0,2203071.0
121941,North America,02/03/21,33174592.0,74090.0,750676.0,3062.0,97477405.0,62717706.0,32905303.0,552.0,2661219.0
121942,North America,03/03/21,33256793.0,82201.0,754215.0,3539.0,100581157.0,64627038.0,34057921.0,589.0,3100357.0
121943,North America,04/03/21,33340643.0,83850.0,757076.0,2862.0,103996677.0,66745057.0,35308712.0,630.0,3415485.0
121944,North America,05/03/21,33422386.0,81743.0,759596.0,2520.0,107515107.0,69057693.0,36640739.0,662.0,3474456.0
121945,North America,06/03/21,33496569.0,74183.0,761959.0,2363.0,109785373.0,70617243.0,37507334.0,679.0,2273396.0
121946,North America,07/03/21,33547027.0,50458.0,762984.0,1025.0,110810655.0,71362867.0,37852927.0,682.0,1100187.0
121947,North America,08/03/21,33600101.0,53074.0,764103.0,1119.0,113163230.0,73046037.0,38718097.0,699.0,2390484.0
121948,North America,09/03/21,33671086.0,70985.0,766867.0,2764.0,116282439.0,75259347.0,39806055.0,722.0,3121098.0
121949,North America,10/03/21,33743350.0,72264.0,769209.0,2342.0,119963060.0,77868072.0,41083874.0,749.0,3678644.0
121950,North America,11/03/21,33819797.0,76447.0,771534.0,2325.0,123908131.0,80330467.0,42490765.0,776.0,3929610.0
121951,North America,12/03/21,33898394.0,78597.0,773756.0,2222.0,127727947.0,83140232.0,44030773.0,811.0,3831987.0
121952,North America,13/03/21,33967585.0,69191.0,775447.0,1692.0,130241558.0,84842031.0,45053931.0,834.0,2585826.0
121953,North America,14/03/21,34014862.0,47277.0,776238.0,794.0,131476322.0,85743262.0,45483059.0,846.0,1280756.0
121954,North America,15/03/21,34074418.0,59556.0,777270.0,1032.0,134066152.0,87535616.0,46364561.0,886.0,2558044.0
121955,North America,16/03/21,34138958.0,64540.0,778814.0,1544.0,137235200.0,89612526.0,47420875.0,920.0,3220024.0
121956,North America,17/03/21,34213034.0,74076.0,780909.0,2095.0,140808880.0,92246024.0,48575815.0,969.0,3623650.0
121957,North America,18/03/21,34290382.0,77348.0,783343.0,2434.0,144655154.0,94910759.0,49854302.0,1012.0,3881999.0
121958,North America,19/03/21,34368054.0,77672.0,785102.0,1759.0,148429363.0,97311759.0,51086255.0,1062.0,3856275.0
121959,North America,20/03/21,34440402.0,72348.0,786569.0,1467.0,150998878.0,99320123.0,52001383.0,1118.0,2668852.0
121960,North America,21/03/21,34484449.0,44047.0,787574.0,1005.0,152280919.0,100241930.0,52397898.0,1162.0,1366744.0
121961,North America,22/03/21,34541703.0,57254.0,788444.0,870.0,155042002.0,102168699.0,53278240.0,1242.0,2787409.0
121962,North America,23/03/21,34610198.0,68495.0,790318.0,1874.0,158519443.0,104410548.0,54437274.0,1337.0,3449922.0
121963,North America,24/03/21,34713144.0,102946.0,792444.0,2126.0,162494226.0,107110207.0,55930726.0,1449.0,4034553.0
121964,North America,25/03/21,34796114.0,82970.0,794469.0,2025.0,166722364.0,109701346.0,57645241.0,1546.0,4265484.0
121965,North America,26/03/21,34889619.0,93505.0,796400.0,1931.0,171042652.0,112247820.0,59492473.0,1646.0,4406901.0
121966,North America,27/03/21,34966961.0,77342.0,797871.0,1471.0,173935346.0,114015246.0,60678842.0,1716.0,2991876.0
121967,North America,28/03/21,35022413.0,55452.0,798562.0,691.0,175453213.0,114861005.0,61234794.0,1772.0,1593879.0
121968,North America,29/03/21,35098884.0,76471.0,799483.0,921.0,178767507.0,116969312.0,62597813.0,1891.0,3308234.0
121969,North America,30/03/21,35175988.0,77104.0,801298.0,1816.0,183048880.0,119216083.0,64325961.0,2046.0,4272859.0
121970,North America,31/03/21,35261655.0,85667.0,803045.0,1747.0,187939420.0,122624092.0,66373456.0,2207.0,4958554.0
121971,North America,01/04/21,35354943.0,93288.0,804701.0,1656.0,192755118.0,125392860.0,68633283.0,2437.0,5347852.0
121972,North America,02/04/21,35440068.0,85125.0,805856.0,1155.0,197399833.0,128317344.0,70571220.0,2540.0,4396068.0
121973,North America,03/04/21,35516167.0,76099.0,806840.0,984.0,200256371.0,130166175.0,71760621.0,2619.0,2957816.0
121974,North America,04/04/21,35562889.0,46722.0,807381.0,541.0,201211722.0,130752541.0,72175124.0,2645.0,1048734.0
121975,North America,05/04/21,35641664.0,78775.0,808202.0,821.0,204766903.0,132856160.0,73857171.0,2748.0,3660845.0
121976,North America,06/04/21,35728509.0,86845.0,809773.0,1571.0,209473517.0,135674261.0,76135828.0,2877.0,4694582.0
121977,North America,07/04/21,35821683.0,93174.0,813122.0,3349.0,214533366.0,138745027.0,78633192.0,2998.0,5135869.0
121978,North America,08/04/21,35921463.0,99780.0,814818.0,1696.0,219869251.0,142185320.0,81365249.0,3140.0,5444723.0
121979,North America,09/04/21,36027964.0,106501.0,816782.0,1964.0,224893483.0,145149928.0,84025481.0,3269.0,5096940.0
121980,North America,10/04/21,36117946.0,89982.0,819851.0,3069.0,228278874.0,147255591.0,85827542.0,3359.0,3476072.0
121981,North America,11/04/21,36178396.0,60450.0,820379.0,528.0,230182502.0,148441992.0,86802050.0,3400.0,1896166.0
121982,North America,12/04/21,36255110.0,76714.0,821344.0,965.0,234004856.0,150663311.0,88722076.0,3501.0,3841771.0
121983,North America,13/04/21,36356886.0,101776.0,822978.0,1635.0,238618843.0,153317242.0,90871884.0,3589.0,4617954.0
121984,North America,14/04/21,36452625.0,95739.0,824612.0,1634.0,243841197.0,155776877.0,93686807.0,3733.0,4662169.0
121985,North America,15/04/21,36547458.0,94833.0,826094.0,1482.0,248479774.0,158146679.0,95994402.0,3871.0,4728074.0
121986,North America,16/04/21,36650170.0,102712.0,827598.0,1504.0,253026636.0,160384498.0,98334727.0,4001.0,4644823.0
121987,North America,17/04/21,36722422.0,72252.0,828982.0,1385.0,255957546.0,161955066.0,99705200.0,4074.0,3031656.0
121988,North America,18/04/21,36778432.0,56010.0,829536.0,554.0,257514704.0,162811098.0,100407288.0,4109.0,1609800.0
121989,North America,19/04/21,36853477.0,75045.0,830286.0,750.0,260734855.0,164281466.0,102097190.0,4204.0,3198080.0
121990,North America,20/04/21,36934093.0,80616.0,831860.0,1574.0,264731758.0,166043808.0,104354191.0,4348.0,4085099.0
121991,North America,21/04/21,37016973.0,82880.0,833428.0,1568.0,269006872.0,167911885.0,106889724.0,4512.0,4449570.0
121992,North America,22/04/21,37105143.0,88170.0,835068.0,1640.0,273313125.0,170002918.0,109347482.0,4687.0,4442509.0
121993,North America,23/04/21,37187012.0,81869.0,836410.0,1342.0,277365310.0,171907917.0,111575184.0,4811.0,4152222.0
121994,North America,24/04/21,37258348.0,71336.0,837617.0,1207.0,280142160.0,173345955.0,112964250.0,4896.0,2848225.0
121995,North America,25/04/21,37305857.0,47509.0,838143.0,526.0,281747228.0,174198123.0,113722091.0,4955.0,1472380.0
121996,North America,26/04/21,37362894.0,57037.0,838921.0,778.0,284814612.0,175605800.0,115399432.0,5088.0,2982157.0
121997,North America,27/04/21,37432072.0,69178.0,840198.0,1277.0,288073557.0,177029469.0,117240890.0,5219.0,3481011.0
121998,North America,28/04/21,37506602.0,74530.0,841717.0,1519.0,292199164.0,178631628.0,119914760.0,5378.0,3676195.0
121999,North America,29/04/21,37588974.0,82372.0,843298.0,1581.0,296002802.0,180217446.0,122287300.0,5532.0,3845776.0
122000,North America,30/04/21,37666666.0,77692.0,844718.0,1420.0,299635300.0,181778888.0,124516273.0,5709.0,3673482.0
122001,North America,01/05/21,37729847.0,63181.0,845852.0,1134.0,301997186.0,182808314.0,125932658.0,5879.0,2446999.0
122002,North America,02/05/21,37770227.0,40380.0,846329.0,477.0,303276037.0,183419697.0,126682638.0,5917.0,1292691.0
122003,North America,03/05/21,37833720.0,63493.0,847129.0,800.0,306028036.0,184521829.0,128169524.0,6036.0,2700216.0
122004,North America,04/05/21,37892689.0,58969.0,848594.0,1465.0,309437564.0,185924735.0,130607008.0,6146.0,3416574.0
122005,North America,05/05/21,37957083.0,64394.0,849838.0,1244.0,313017568.0,187462118.0,132827517.0,6303.0,3617627.0
122006,North America,06/05/21,38021248.0,64165.0,851002.0,1164.0,316610388.0,189063319.0,134993711.0,6407.0,3633152.0
122007,North America,07/05/21,38087941.0,66693.0,852496.0,1494.0,320172021.0,190672934.0,137095187.0,6540.0,3543147.0
122008,North America,08/05/21,38137817.0,49876.0,853529.0,1033.0,322284916.0,191638670.0,138323296.0,6611.0,2201982.0
122009,North America,09/05/21,38170516.0,32700.0,853930.0,401.0,323337614.0,192193220.0,138851788.0,6639.0,1063816.0
122010,North America,10/05/21,38219971.0,49455.0,854629.0,699.0,325566816.0,193184577.0,140143520.0,6731.0,2237902.0
122011,North America,11/05/21,38271340.0,51369.0,855843.0,1214.0,328442427.0,194502408.0,141680438.0,6836.0,2690367.0
122012,North America,12/05/21,38326545.0,55205.0,857123.0,1280.0,331397745.0,196025380.0,143518512.0,6929.0,3031841.0
122013,North America,13/05/21,38382566.0,56021.0,858369.0,1246.0,334755439.0,197824918.0,145279600.0,7031.0,3350684.0
122014,North America,14/05/21,38442523.0,59957.0,859410.0,1041.0,337866455.0,199491859.0,146802976.0,7127.0,3558102.0
122015,North America,15/05/21,38487713.0,45190.0,860316.0,906.0,340217896.0,200843839.0,147856230.0,7218.0,2764985.0
122016,North America,16/05/21,38515058.0,27345.0,860735.0,419.0,342310048.0,202505606.0,148901764.0,7240.0,1787022.0
122017,North America,17/05/21,38555710.0,40652.0,861374.0,639.0,344902801.0,204039738.0,150125766.0,7321.0,2465206.0
122018,North America,18/05/21,38599498.0,43788.0,862624.0,1250.0,347603856.0,205642881.0,151379924.0,7406.0,2634393.0
122019,North America,19/05/21,38644676.0,45178.0,863571.0,947.0,351184554.0,207737570.0,153137450.0,7506.0,2813156.0
122020,North America,20/05/21,38691375.0,46699.0,864672.0,1101.0,354544489.0,209886471.0,154668464.0,7614.0,3404845.0
122021,North America,21/05/21,38735992.0,44617.0,865635.0,963.0,358012166.0,211970943.0,156261458.0,7715.0,3404879.0
122022,North America,22/05/21,38768232.0,32240.0,866578.0,943.0,360465885.0,213615635.0,157265124.0,7798.0,2495863.0
122023,North America,23/05/21,38790377.0,22145.0,866898.0,320.0,361883209.0,214640800.0,157740404.0,7830.0,1411423.0
122024,North America,24/05/21,38824140.0,33763.0,867614.0,716.0,364119472.0,216032005.0,158664373.0,7934.0,2066318.0
122025,North America,25/05/21,38863117.0,38977.0,868671.0,1057.0,366370797.0,217314736.0,159677593.0,8025.0,2244045.0
122026,North America,26/05/21,38902204.0,39087.0,870103.0,1432.0,369057830.0,219051841.0,160746480.0,8120.0,2727197.0
122027,North America,27/05/21,38943451.0,41247.0,872023.0,1920.0,370960458.0,220078306.0,161695383.0,8198.0,2696867.0
122028,North America,28/05/21,38980605.0,37154.0,873117.0,1094.0,374457230.0,222616497.0,162898460.0,8320.0,2740364.0
122029,North America,29/05/21,39004040.0,23435.0,873960.0,843.0,376236991.0,223841981.0,163521993.0,8381.0,1860740.0
122030,North America,30/05/21,39018646.0,14606.0,874228.0,268.0,377463075.0,224745736.0,163878730.0,8442.0,1238383.0
122031,North America,31/05/21,39037869.0,19223.0,874693.0,465.0,380567163.0,225787820.0,164369148.0,8537.0,995053.0
122032,North America,01/06/21,39075646.0,37777.0,879738.0,773.0,383315227.0,227185731.0,165586413.0,8710.0,2566736.0
122033,North America,02/06/21,39106321.0,30675.0,880753.0,1015.0,386057633.0,228904133.0,166813804.0,8809.0,2761686.0
122034,North America,03/06/21,39138981.0,32660.0,881739.0,986.0,389132489.0,230461588.0,168333749.0,8885.0,3164890.0
122035,North America,04/06/21,39169801.0,30820.0,882616.0,877.0,392299617.0,232068510.0,169931065.0,8983.0,3253606.0
122036,North America,05/06/21,39194740.0,24939.0,883477.0,861.0,394683169.0,233210807.0,171182299.0,9028.0,2465354.0
122037,North America,06/06/21,39208231.0,13491.0,883768.0,291.0,395793551.0,233783306.0,171733675.0,9064.0,1739835.0
122038,North America,07/06/21,39232619.0,24388.0,884279.0,511.0,398159732.0,234994355.0,172921987.0,9126.0,2554704.0
122039,North America,08/06/21,39259281.0,26662.0,885023.0,744.0,400530966.0,236067864.0,174263897.0,9198.0,2462903.0
122040,North America,09/06/21,39291985.0,32704.0,885938.0,915.0,403569274.0,237567313.0,175863020.0,9272.0,3046603.0
122041,North America,10/06/21,39320415.0,28430.0,886703.0,765.0,405836062.0,238401625.0,177335820.0,9354.0,2331070.0
122042,North America,11/06/21,39359159.0,38744.0,887620.0,917.0,408549020.0,239541503.0,178958638.0,9429.0,2664130.0
122043,North America,12/06/21,39380187.0,21028.0,888265.0,645.0,410395801.0,240232861.0,180099577.0,9494.0,1927829.0
122044,North America,13/06/21,39392664.0,12477.0,888516.0,251.0,411637942.0,240811770.0,180781361.0,9536.0,1172712.0
122045,North America,14/06/21,39414680.0,22016.0,888907.0,391.0,413892912.0,241719421.0,182074957.0,9613.0,2090441.0
122046,North America,15/06/21,39439936.0,25256.0,889609.0,702.0,416225740.0,242570736.0,183481237.0,9740.0,2329188.0
122047,North America,16/06/21,39465309.0,25373.0,890324.0,715.0,418438140.0,243381732.0,184799544.0,9820.0,2238980.0
122048,North America,17/06/21,39490067.0,24758.0,890907.0,583.0,420747521.0,244330603.0,186206376.0,9889.0,2366700.0
122049,North America,18/06/21,39524886.0,34819.0,891836.0,929.0,423151762.0,245299201.0,187747785.0,9963.0,2421691.0
122050,North America,19/06/21,39542906.0,18020.0,892192.0,356.0,424821020.0,245909702.0,188903935.0,10055.0,1766232.0
122051,North America,20/06/21,39558883.0,15977.0,892596.0,404.0,425939332.0,246362209.0,189567778.0,10112.0,1049824.0
122052,North America,21/06/21,39579355.0,20472.0,893068.0,472.0,427702066.0,247207615.0,190657866.0,10155.0,1826297.0
122053,North America,22/06/21,39603314.0,23959.0,893851.0,783.0,430165238.0,248377700.0,192105016.0,10247.0,2300363.0
122054,North America,23/06/21,39631115.0,27801.0,894771.0,920.0,432506289.0,249490427.0,193620533.0,10339.0,2404741.0
122055,North America,24/06/21,39660811.0,29696.0,895497.0,726.0,434739161.0,250545838.0,194958565.0,10442.0,2252749.0
122056,North America,25/06/21,39702272.0,41461.0,896471.0,974.0,437020359.0,251512348.0,196267403.0,10509.0,2240589.0
122057,North America,26/06/21,39725195.0,22923.0,896917.0,446.0,438498064.0,252025342.0,197215380.0,10581.0,1578793.0
122058,North America,27/06/21,39738813.0,13618.0,897132.0,215.0,439459747.0,252362761.0,197915948.0,10646.0,1010312.0
122059,North America,28/06/21,39764034.0,25221.0,897470.0,338.0,441559576.0,253211786.0,199158515.0,10701.0,2101460.0
122060,North America,29/06/21,39787979.0,23945.0,898199.0,729.0,443767382.0,254151424.0,200430871.0,10812.0,2314006.0
122061,North America,30/06/21,39818960.0,30981.0,898927.0,728.0,446057866.0,255184163.0,201701007.0,10946.0,2398352.0
122062,North America,01/07/21,39851252.0,32292.0,899594.0,667.0,448149858.0,256128005.0,202846676.0,11162.0,2112482.0
122063,North America,02/07/21,39899493.0,48241.0,900387.0,793.0,450227161.0,257134067.0,203919971.0,11263.0,2092277.0
122064,North America,03/07/21,39922399.0,22906.0,900772.0,385.0,451384375.0,257549728.0,204659915.0,16498.0,1582870.0
122065,North America,04/07/21,39936442.0,14043.0,900961.0,189.0,452203146.0,257883983.0,205149037.0,19131.0,1114303.0
122066,North America,05/07/21,39957914.0,21472.0,901350.0,389.0,454023417.0,258715908.0,206142206.0,26492.0,1888577.0
122067,North America,06/07/21,40000333.0,42419.0,902069.0,719.0,456184813.0,259857107.0,207217835.0,38288.0,2214116.0
122068,North America,07/07/21,40040437.0,40104.0,902760.0,691.0,458414383.0,260797604.0,208476909.0,50798.0,2300773.0
122069,North America,08/07/21,40084252.0,43815.0,903400.0,640.0,460709807.0,261805560.0,209701189.0,66321.0,2291443.0
122070,North America,09/07/21,40156197.0,71945.0,904226.0,826.0,462858092.0,262847062.0,210744218.0,83525.0,2096251.0
122071,North America,10/07/21,40188945.0,32748.0,904697.0,471.0,464210487.0,263343057.0,211532288.0,93335.0,1547178.0
122072,North America,11/07/21,40216186.0,27241.0,905000.0,303.0,465012706.0,263661518.0,212014455.0,98619.0,885886.0
122073,North America,12/07/21,40258805.0,42619.0,905429.0,429.0,466896160.0,264529005.0,213004691.0,116221.0,1917451.0
122074,North America,13/07/21,40313449.0,54644.0,906205.0,776.0,468929709.0,265622567.0,213932619.0,136500.0,2040998.0
122075,North America,14/07/21,40371933.0,58484.0,906951.0,746.0,470934988.0,266695303.0,214858158.0,154895.0,2109202.0
122076,North America,15/07/21,40431683.0,59750.0,907731.0,780.0,472817007.0,267691927.0,215729401.0,171969.0,2050285.0
122077,North America,16/07/21,40537588.0,105905.0,908681.0,950.0,475170218.0,268913972.0,216832920.0,186706.0,2059570.0
122078,North America,17/07/21,40575190.0,37602.0,909111.0,430.0,476400429.0,269505326.0,217441312.0,200485.0,1403083.0
122079,North America,18/07/21,40608685.0,33495.0,909391.0,280.0,477360372.0,269932499.0,217841475.0,203971.0,971163.0
122080,North America,19/07/21,40677397.0,68712.0,909928.0,537.0,479040317.0,270836600.0,218610147.0,219602.0,1605078.0
122081,North America,20/07/21,40745334.0,67937.0,910689.0,761.0,480906490.0,271730150.0,219575163.0,235408.0,1567905.0
122082,North America,21/07/21,40825024.0,79690.0,911565.0,876.0,483145896.0,272875289.0,220661038.0,254484.0,2340262.0
122083,North America,22/07/21,40914770.0,89746.0,912519.0,954.0,485536994.0,274196741.0,221752376.0,275138.0,2489733.0
122084,North America,23/07/21,41052361.0,137591.0,913275.0,756.0,488561401.0,275926581.0,223079676.0,293855.0,3012866.0
122085,North America,24/07/21,41126861.0,74500.0,914224.0,949.0,490786760.0,277238122.0,224044633.0,300977.0,2405793.0
122086,North America,25/07/21,41173605.0,46744.0,914555.0,331.0,492449967.0,278357271.0,224723197.0,302824.0,1673382.0
122087,North America,26/07/21,41273908.0,100303.0,915161.0,606.0,494827875.0,279962605.0,225495631.0,319178.0,1734336.0
122088,North America,27/07/21,41375378.0,101470.0,916388.0,1227.0,497183029.0,281307170.0,226514895.0,339355.0,2457775.0
122089,North America,28/07/21,41487031.0,111653.0,917527.0,1139.0,499966243.0,283093270.0,227538609.0,359885.0,2884982.0
122090,North America,29/07/21,41597260.0,110229.0,918412.0,885.0,502371404.0,284665155.0,228434173.0,377568.0,2590633.0
122091,North America,30/07/21,41827921.0,230661.0,919965.0,1553.0,505530631.0,286652895.0,229372959.0,392313.0,2651452.0
122092,North America,31/07/21,41905329.0,77408.0,920745.0,780.0,507638653.0,288190141.0,229979733.0,397958.0,2289774.0
122093,North America,01/08/21,41969678.0,64349.0,921302.0,557.0,509312098.0,289459532.0,230390116.0,400436.0,1531323.0
122094,North America,02/08/21,42100156.0,130478.0,922101.0,799.0,510800063.0,290544176.0,230779658.0,413989.0,1584499.0
122095,North America,03/08/21,42238148.0,137992.0,923549.0,1448.0,513029066.0,292097408.0,231667881.0,429607.0,2100969.0
122096,North America,04/08/21,42382796.0,144648.0,925008.0,1459.0,515119638.0,293432783.0,232438657.0,446146.0,2194313.0
122097,North America,05/08/21,42533463.0,150667.0,926394.0,1386.0,517431686.0,294934527.0,233285420.0,461945.0,2415835.0
122098,North America,06/08/21,42826483.0,293020.0,928338.0,1944.0,519790489.0,296478337.0,234139289.0,474821.0,2474767.0
122099,North America,07/08/21,42926263.0,99780.0,929323.0,985.0,520595134.0,296956254.0,234463325.0,480803.0,1986913.0
122100,North America,08/08/21,42982273.0,56010.0,929813.0,490.0,522441501.0,298290610.0,234996936.0,483393.0,1697104.0
122101,North America,09/08/21,43165436.0,183163.0,930808.0,995.0,524417230.0,299447552.0,235814687.0,496947.0,1844790.0
122102,North America,10/08/21,43323910.0,158474.0,932690.0,1882.0,526058351.0,300381991.0,236531646.0,511972.0,1744264.0
122103,North America,11/08/21,43525817.0,201907.0,934504.0,1814.0,527670183.0,301323592.0,237239343.0,520451.0,1805008.0
122104,North America,12/08/21,43714255.0,188438.0,936344.0,1840.0,529928224.0,302591942.0,238204241.0,526841.0,2255837.0
122105,North America,13/08/21,43987101.0,272846.0,938241.0,1897.0,532530003.0,304102917.0,239243223.0,552104.0,2681710.0
122106,North America,14/08/21,44100305.0,113204.0,939463.0,1222.0,534547670.0,305234463.0,239990301.0,594022.0,2225658.0
122107,North America,15/08/21,44160198.0,59893.0,939880.0,417.0,536732639.0,306390618.0,240599067.0,630226.0,2005648.0
122108,North America,16/08/21,44394627.0,234429.0,941653.0,1773.0,538948687.0,307611848.0,241436185.0,712750.0,2124947.0
122109,North America,17/08/21,44581373.0,186746.0,943767.0,2114.0,540846416.0,308618150.0,242261950.0,825059.0,1839783.0
122110,North America,18/08/21,44801876.0,220503.0,946178.0,2411.0,543416513.0,310029357.0,243400760.0,957080.0,2673108.0
122111,North America,19/08/21,45003986.0,202110.0,949001.0,2823.0,545432696.0,310981516.0,244370231.0,1087091.0,2121890.0
122112,North America,20/08/21,45290887.0,286901.0,951488.0,2487.0,547629352.0,312001199.0,245417451.0,1223413.0,2226085.0
122113,North America,21/08/21,45421230.0,130343.0,953097.0,1609.0,549025531.0,312665583.0,246091422.0,1291383.0,1599305.0
122114,North America,22/08/21,45486762.0,65532.0,953672.0,575.0,550374368.0,313358045.0,246710884.0,1325942.0,1084335.0
122115,North America,23/08/21,45727097.0,240335.0,955687.0,2015.0,552164779.0,314210311.0,247538812.0,1437374.0,1711018.0
122116,North America,24/08/21,45923826.0,196729.0,958284.0,2597.0,554082881.0,315119415.0,248444039.0,1552675.0,1981461.0
122117,North America,25/08/21,46147904.0,224078.0,961053.0,2769.0,557830001.0,316879706.0,250323841.0,1671903.0,2225156.0
122118,North America,26/08/21,46377005.0,229101.0,964446.0,3393.0,560077404.0,317719521.0,251605164.0,1798869.0,2483823.0
122119,North America,27/08/21,46656639.0,279634.0,967274.0,2828.0,562733394.0,318755476.0,253087592.0,1940432.0,2641865.0
122120,North America,28/08/21,46769932.0,113293.0,968896.0,1622.0,564433496.0,319371181.0,254092898.0,2010799.0,1892006.0
122121,North America,29/08/21,46839888.0,69956.0,969622.0,726.0,566264651.0,319898638.0,255359850.0,2049252.0,1259772.0
122122,North America,30/08/21,47098670.0,258782.0,971904.0,2282.0,568176887.0,320620655.0,256506628.0,2162031.0,1755708.0
122123,North America,31/08/21,47309136.0,210466.0,974360.0,2456.0,570053512.0,321500316.0,257538557.0,2286532.0,1956503.0
122124,North America,01/09/21,47541532.0,232396.0,977961.0,3601.0,571908850.0,322366535.0,258535777.0,2427457.0,2024993.0
122125,North America,02/09/21,47760897.0,219365.0,982278.0,4317.0,573679769.0,323145956.0,259553397.0,2558020.0,2018146.0
122126,North America,03/09/21,48035331.0,274434.0,985160.0,2882.0,575330142.0,323915183.0,260299083.0,2692689.0,2146233.0
122127,North America,04/09/21,48152624.0,117293.0,986652.0,1492.0,577101839.0,324786949.0,261452387.0,2744190.0,1474170.0
122128,North America,05/09/21,48237789.0,85165.0,987533.0,881.0,578297077.0,325210338.0,262331219.0,2775084.0,983610.0
